item_number, item_title, payment_method, postal_code, shipping_method, sales_price, selling_state, best_offer, bin_available, start_time, end_time, listing_type, returns_accepted, condition, top_rated, seller, feedback_percentage, feedback_score, description
174110083540,Management : Meeting and Exceeding Customer Expectations by W. Richard Plunkett…,PayPal,605**,Calculated,9.99,EndedWithoutSales,false,false,2019-11-28T22:14:57.000Z,2019-11-28T22:27:44.000Z,FixedPrice,false,4000,false,socialli-49,100,2,154
174110082264,Trump : How to Get Rich by Meredith McIver and Donald J. Trump (2004 Hardcover),PayPal,605**,Calculated,5.0,EndedWithoutSales,true,false,2019-11-28T22:13:05.000Z,2019-11-28T22:27:40.000Z,FixedPrice,false,4000,false,socialli-49,100,2,144
312866053899,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T22:11:29.000Z,2019-11-28T22:21:25.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
383291536231,Circus by Leone LTanya,PayPal,00000,Flat,5.96,EndedWithoutSales,false,false,2019-11-28T21:55:22.000Z,2019-11-28T22:00:08.000Z,FixedPrice,true,5000,false,stvincentcharity,99.7,30518,4893
401976865278,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T21:51:02.000Z,2019-11-28T22:00:33.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
323995647857,SIGNED - Sonia Sotomayor - My Beloved World - HC / DJ - NF / NF ,PayPal,906**,Flat,15.0,EndedWithSales,false,false,2019-11-28T21:46:11.000Z,2019-11-28T21:59:54.000Z,StoreInventory,false,2750,false,dnos7400,100,259,858
323995644489,Quimby the Mouse Collected Works Book By Ware Free Shipping,PayPal,180**,Free,14.99,EndedWithSales,true,false,2019-11-28T21:43:47.000Z,2019-11-28T21:54:34.000Z,FixedPrice,true,4000,false,jsamu,100,3611,156
312866029151,Voyager from Xanadu: Rabban Sauma and the First Journey from China to the West ,PayPal,00000,Flat,4.81,EndedWithoutSales,false,false,2019-11-28T21:36:07.000Z,2019-11-28T22:00:06.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5077
233417701407,SAT Subject Test Physics 4-book bundle,PayPal,100**,Free,22.0,EndedWithoutSales,true,false,2019-11-28T21:35:59.000Z,2019-11-28T21:40:26.000Z,FixedPrice,false,5000,false,arkara,100,167,1285
401976847584,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T21:21:17.000Z,2019-11-28T21:31:37.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
383291463325,The Kiss of Deception (The Remnant Chronicles Bk 1),PayPal,00000,Flat,3.49,EndedWithoutSales,false,false,2019-11-28T21:18:16.000Z,2019-11-28T21:35:30.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
312866016814,Not a Sound: A Thriller by Gudenkauf Heather,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T21:16:15.000Z,2019-11-28T21:40:07.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,4983
312866016783,God Works the Night Shift: Acts of Love Your Father Performs Even While You Sle,PayPal,00000,Flat,3.79,EndedWithoutSales,false,false,2019-11-28T21:16:13.000Z,2019-11-28T21:40:09.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5076
312866016758,The Cure by Wydra Frank,PayPal,00000,Flat,13.58,EndedWithoutSales,false,false,2019-11-28T21:16:11.000Z,2019-11-28T21:40:08.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,4946
312866016721,Calculus by Earl W. Swokowski,PayPal,00000,Flat,4.99,EndedWithoutSales,false,false,2019-11-28T21:16:06.000Z,2019-11-28T21:40:05.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,4950
312866016701,Feathers: The Evolution of a Natural Miracle by Hanson Thor,PayPal,00000,Flat,3.45,EndedWithoutSales,false,false,2019-11-28T21:16:04.000Z,2019-11-28T21:40:04.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5001
383291462240,Golden: The Miraculous Rise of Steph Curry by Thompson Marcus,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T21:16:02.000Z,2019-11-28T21:40:07.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5022
312866016656,When Spirits Come Calling: The Open-Minded Skeptics Guide to After-Death Conta,PayPal,00000,Flat,4.54,EndedWithoutSales,false,false,2019-11-28T21:16:00.000Z,2019-11-28T21:40:03.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5102
383291462168,Medieval Foundations of the Western Intellectual Tradition (Yale Intellectual H,PayPal,00000,Flat,2.99,EndedWithoutSales,false,false,2019-11-28T21:15:56.000Z,2019-11-28T21:40:06.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5128
383291462117,The Many Faces of Hatha Yoga by DOBBIE  JOAN REIDY  VERNA SUE E,PayPal,00000,Flat,8.28,EndedWithoutSales,false,false,2019-11-28T21:15:54.000Z,2019-11-28T21:40:02.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5001
362830934981,Wintersong,PayPal,00000,Flat,3.49,EndedWithoutSales,false,false,2019-11-28T21:15:35.000Z,2019-11-28T22:20:07.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
303382702771,Object Relations Theory And Self Psychology in Social Work Practice,PayPal,00000,Flat,9.99,EndedWithoutSales,false,false,2019-11-28T21:15:23.000Z,2019-11-28T21:20:07.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
303382702692,Black Theatre USA: Plays by African Americans: The Recent Period 1935-Today (Re,PayPal,00000,Flat,10.84,EndedWithoutSales,false,false,2019-11-28T21:15:16.000Z,2019-11-28T21:20:07.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
333415896295,Dog Breath,PayPal,303**,Free,3.93,EndedWithoutSales,false,false,2019-11-28T21:07:11.000Z,2019-11-28T22:13:39.000Z,FixedPrice,true,6000,false,cleanearthbooks,99.3,76899,200
312866000974,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T21:01:17.000Z,2019-11-28T21:10:33.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
312865995282,Autobiography of a Yogi by Yogananda Paramhansa,PayPal,00000,Flat,3.89,EndedWithoutSales,false,false,2019-11-28T20:58:16.000Z,2019-11-28T21:00:08.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,4983
383291431493,Environmental and Natural Resource Economics: A Contemporary Approach by Harris,PayPal,00000,Flat,35.96,EndedWithoutSales,false,false,2019-11-28T20:58:14.000Z,2019-11-28T21:00:08.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5070
383291431445,The Enneagram: Understanding Yourself and the Others in Your Life by Helen Palm,PayPal,00000,Flat,2.99,EndedWithoutSales,false,false,2019-11-28T20:58:12.000Z,2019-11-28T21:00:07.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5044
383291431427,Daring to Drive: A Saudi Womans Awakening by al-Sharif Manal,PayPal,00000,Flat,3.81,EndedWithoutSales,false,false,2019-11-28T20:58:10.000Z,2019-11-28T21:00:06.000Z,FixedPrice,true,5000,false,stvincentcharity,99.7,30518,4947
283692267145,The Mindful Addict : A Memoir of the Awakening of a Spirit by Tom Catton (2010…,PayPal,327**,Free,7.0,EndedWithSales,true,false,2019-11-28T20:44:29.000Z,2019-11-28T21:22:54.000Z,FixedPrice,true,1000,false,flmomofone,100,908,144
392560104598,Orthos All about Ground Covers by Katie Lamar Smith (2001 Paperback),PayPal,986**,Calculated,18.9,EndedWithoutSales,true,false,2019-11-28T20:39:02.000Z,2019-11-28T20:48:43.000Z,FixedPrice,false,1000,false,nicfor-74,,0,134
401976813405,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T20:31:18.000Z,2019-11-28T20:41:38.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
293352750214,A Translators Handbook on Pauls Letters to the Colossians and to Philemon,NA,00000,Free,5.78,EndedWithoutSales,false,false,2019-11-28T20:20:03.000Z,2019-11-28T21:31:31.000Z,StoreInventory,true,5000,false,your_online_bookstore,99,440968,330
372857813398,Good Morning Yoga: A Pose-by-Pose Wake Up Story,PayPal,00000,Flat,7.49,EndedWithoutSales,false,false,2019-11-28T20:19:00.000Z,2019-11-28T21:40:25.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
401976783947,How to Eat Pizza,PayPal,00000,Flat,6.99,EndedWithoutSales,false,false,2019-11-28T20:18:06.000Z,2019-11-28T20:35:31.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
401976783761,Quilting Basics,PayPal,00000,Flat,6.26,EndedWithoutSales,false,false,2019-11-28T20:17:47.000Z,2019-11-28T21:05:27.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
303382661340,Singapore Dream and Other Adventures: Travel Writings from an Asian Journey,PayPal,00000,Flat,4.49,EndedWithoutSales,false,false,2019-11-28T20:15:29.000Z,2019-11-28T21:50:10.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
362830898382,Black Theatre USA: Plays by African Americans: The Recent Period 1935-Today (Re,PayPal,00000,Flat,10.84,EndedWithoutSales,false,false,2019-11-28T20:15:26.000Z,2019-11-28T20:20:09.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
362830898386,RV Vacations (Idiots Guide),PayPal,00000,Flat,6.49,EndedWithoutSales,false,false,2019-11-28T20:15:26.000Z,2019-11-28T20:40:10.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
303382661237,Object Relations Theory And Self Psychology in Social Work Practice,PayPal,00000,Flat,9.99,EndedWithoutSales,false,false,2019-11-28T20:15:20.000Z,2019-11-28T20:20:10.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
362830898315,How to Survive the End of the World as We Know It: Tactics Techniques and Tech,PayPal,00000,Flat,4.99,EndedWithoutSales,false,false,2019-11-28T20:15:16.000Z,2019-11-28T20:20:08.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
323995586462,Computer Security : Principles and Practice by William Stallings and Lawrie Bro…,PayPal,563**,Calculated,20.0,EndedWithSales,false,false,2019-11-28T20:15:08.000Z,2019-11-28T20:15:48.000Z,FixedPrice,false,2750,false,kat91cs,95.8,262,143
352871030650,The Silent War: The Cold War Battle Beneath the Sea Craven John Pina Hardcover,PayPal,00000,Free,13.46,EndedWithoutSales,false,false,2019-11-28T20:13:58.000Z,2019-11-28T21:01:52.000Z,FixedPrice,true,5000,true,wonderbooks,99.8,518261,260
323995585768,Designing the User Interface : Strategies for Effective Human-Computer Interact…,PayPal,563**,Calculated,30.0,EndedWithSales,false,false,2019-11-28T20:13:53.000Z,2019-11-28T20:14:37.000Z,FixedPrice,false,2750,false,kat91cs,95.8,262,143
274118680595,Rain of Gold Villasenor Victor Paperback Used - Good,PayPal,00000,Free,5.62,EndedWithoutSales,false,false,2019-11-28T20:12:05.000Z,2019-11-28T21:03:26.000Z,FixedPrice,true,5000,true,wonderbooks,99.8,518261,189
312865964996,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T20:11:06.000Z,2019-11-28T20:20:33.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
333415844919,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 B,PayPal,303**,Free,3.95,EndedWithoutSales,false,false,2019-11-28T20:09:08.000Z,2019-11-28T21:29:43.000Z,FixedPrice,true,5000,false,cleanearthbooks,99.3,76899,191
383291360514,The American Pageant: A History of the Republic by Kennedy David M. Cohen Li,PayPal,00000,Flat,5.49,EndedWithoutSales,false,false,2019-11-28T20:03:46.000Z,2019-11-28T20:25:10.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5050
312865960333,Victoria: The Queen: An Intimate Biography of the Woman Who Ruled an Empire by ,PayPal,00000,Flat,2.99,EndedWithoutSales,false,false,2019-11-28T20:03:44.000Z,2019-11-28T20:25:13.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5081
274118667188,Pots Pans and Pioneers III Pioneers of America LA Louisiana Telephone Cookbook!,PayPal,710**,Flat,23.0,EndedWithSales,true,false,2019-11-28T19:55:48.000Z,2019-11-28T20:46:42.000Z,FixedPrice,false,5000,false,pulitzerboy,100,666,128
274118665613,Washington D.C. Vidal Gore Mass Market Paperback Used - Good,PayPal,00000,Free,30.0,EndedWithoutSales,false,false,2019-11-28T19:54:08.000Z,2019-11-28T21:03:04.000Z,FixedPrice,true,5000,false,wonderbooks,99.8,518261,209
133255321310,Stephen King - THE STAND (Original) - Book Club Edition,PayPal,735**,Free,30.0,EndedWithSales,true,false,2019-11-28T19:53:35.000Z,2019-11-28T20:38:24.000Z,FixedPrice,false,4000,false,cisnellc,100,119,74
274118661246,Sparks Beneath the Surface: A Spiritual Commentary on the Torah Kushner Lawren,PayPal,00000,Free,196.8,EndedWithoutSales,false,false,2019-11-28T19:51:05.000Z,2019-11-28T21:01:56.000Z,FixedPrice,true,4000,true,wonderbooks,99.8,518261,306
274118660451,Ocean Liners Wall Robert Hardcover Used - Very Good,PayPal,00000,Free,5.49,EndedWithoutSales,false,false,2019-11-28T19:50:29.000Z,2019-11-28T21:09:04.000Z,FixedPrice,true,4000,true,wonderbooks,99.8,518261,252
352871014083,Harriet Tubman Grant Callie Smith Paperback Used - Very Good,PayPal,00000,Free,149.99,EndedWithoutSales,false,false,2019-11-28T19:47:35.000Z,2019-11-28T21:03:27.000Z,FixedPrice,true,4000,true,wonderbooks,99.8,518261,209
312865949080,The Two-Bear Mambo by Lansdale Joe R.,PayPal,00000,Flat,3.79,EndedWithoutSales,false,false,2019-11-28T19:44:31.000Z,2019-11-28T20:05:06.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,4982
312865949068,Herd: How to Change Mass Behaviour by Harnessing Our True Nature by Earls Mark,PayPal,00000,Flat,2.99,EndedWithoutSales,false,false,2019-11-28T19:44:29.000Z,2019-11-28T20:05:10.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5034
312865949049,Tai-Pan (Asian Saga) by Clavell James,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T19:44:26.000Z,2019-11-28T20:05:06.000Z,FixedPrice,true,5000,false,stvincentcharity,99.7,30518,4907
383291339507,Golden: The Miraculous Rise of Steph Curry by Thompson Marcus,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T19:44:24.000Z,2019-11-28T20:05:08.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5001
312865947259,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T19:41:19.000Z,2019-11-28T19:51:46.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
323995554987,Fundamentals of Database Systems by Ramez Elmasri and Shamkant B. Navathe (2015…,PayPal,563**,Calculated,45.0,EndedWithSales,false,false,2019-11-28T19:40:20.000Z,2019-11-28T19:42:45.000Z,FixedPrice,false,2750,false,kat91cs,95.8,262,143
333415812738,HOLISTIC MANAGEMENT,NA,333**,Free,33.88,EndedWithoutSales,false,false,2019-11-28T19:29:22.000Z,2019-11-28T20:27:10.000Z,FixedPrice,true,1000,false,speedyhenusa,99.5,18444,2221
333415812560,Heathrow Airport Manual (New Ed) (Hardcover),NA,333**,Free,27.89,EndedWithoutSales,false,false,2019-11-28T19:29:16.000Z,2019-11-28T20:27:10.000Z,FixedPrice,true,1000,false,speedyhenusa,99.5,18444,1185
293352685472,Hendriksen Ellen Ph.D.-How To Be Yourself BOOK NEW,PayPal,00000,Free,25.34,EndedWithoutSales,false,false,2019-11-28T19:25:15.000Z,2019-11-28T21:31:57.000Z,FixedPrice,true,1000,false,rarewaves-usa,99.2,216994,249
383291318844,Outrageous Openness: Letting the Divine Take the Lead by Silver Tosha,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T19:24:04.000Z,2019-11-28T19:45:08.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5020
383291318779,Ask Your Guides: Connecting to Your Divine Support System by Choquette Sonia,PayPal,00000,Flat,2.47,EndedWithoutSales,false,false,2019-11-28T19:23:59.000Z,2019-11-28T19:45:07.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5034
401976743522,Family Maps of Seneca County Ohio Deluxe Edition : With Homesteads Roads...,PayPal,660**,Calculated,38.95,EndedWithoutSales,false,false,2019-11-28T19:21:18.000Z,2019-11-28T19:30:37.000Z,FixedPrice,false,1000,false,collectorbookstore,99.9,71366,13532
372857776197,Ghost of a Chance (100 Dresses Bk. 2),PayPal,00000,Flat,3.99,EndedWithoutSales,false,false,2019-11-28T19:19:57.000Z,2019-11-28T20:25:41.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
383291313089,Monstrous,PayPal,00000,Flat,3.99,EndedWithoutSales,false,false,2019-11-28T19:19:12.000Z,2019-11-28T19:40:26.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
372857775915,The Wishing Spell (The Land of Stories),PayPal,00000,Flat,3.99,EndedWithoutSales,false,false,2019-11-28T19:19:06.000Z,2019-11-28T21:35:29.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
401976742301,The Fossil Hunter: Dinosaurs Evolution and the Woman Whose Discoveries Changed,PayPal,00000,Flat,4.99,EndedWithoutSales,false,false,2019-11-28T19:18:44.000Z,2019-11-28T20:10:27.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
401976742277,Ghosts of the Shadow Market,PayPal,00000,Flat,8.76,EndedWithoutSales,false,false,2019-11-28T19:18:40.000Z,2019-11-28T20:30:27.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
401976742268,Prisoners of Geography: Ten Maps That Explain Everything About the World,PayPal,00000,Flat,2.49,EndedWithoutSales,false,false,2019-11-28T19:18:39.000Z,2019-11-28T22:00:26.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
323995537256,The Visual Display of Quantitative Information by Tufte Edward R.,PayPal,00000,Free,23.88,EndedWithoutSales,false,false,2019-11-28T19:18:35.000Z,2019-11-28T22:12:20.000Z,StoreInventory,true,2750,false,roundaboutbooks,99.3,12088,458
401976742250,Granted,PayPal,00000,Flat,2.49,EndedWithoutSales,false,false,2019-11-28T19:18:34.000Z,2019-11-28T20:05:29.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
383291312320,Anyas Ghost,PayPal,00000,Flat,6.99,EndedWithoutSales,false,false,2019-11-28T19:18:23.000Z,2019-11-28T20:20:27.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
372857775429,Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Al,PayPal,00000,Flat,7.49,EndedWithoutSales,false,false,2019-11-28T19:18:15.000Z,2019-11-28T20:15:28.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
383291312182,438 Days: An Extraordinary True Story of Survival at Sea,PayPal,00000,Flat,4.99,EndedWithoutSales,false,false,2019-11-28T19:18:15.000Z,2019-11-28T22:00:27.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
383291312140,Crown of Thunder,PayPal,00000,Flat,3.49,EndedWithoutSales,false,false,2019-11-28T19:18:12.000Z,2019-11-28T19:45:28.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
372857775154,Hedge-Hedgey-Hedgehogs (Penguin Young Readers Level 2),PayPal,00000,Flat,2.49,EndedWithoutSales,false,false,2019-11-28T19:17:51.000Z,2019-11-28T19:25:27.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
401976741635,The Midnight Gang,PayPal,00000,Flat,4.49,EndedWithoutSales,false,false,2019-11-28T19:17:51.000Z,2019-11-28T20:15:27.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
383291311591,Nightbooks,PayPal,00000,Flat,2.99,EndedWithoutSales,false,false,2019-11-28T19:17:33.000Z,2019-11-28T20:15:26.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
383291311573,An Easy Death (Gunnie Rose Bk. 1),PayPal,00000,Flat,2.49,EndedWithoutSales,false,false,2019-11-28T19:17:32.000Z,2019-11-28T20:00:34.000Z,StoreInventory,true,6000,false,book_outlet,98.9,5783,19
383291311356,Brown Bear Brown Bear What Do You See? (My First Reader),PayPal,00000,Flat,4.49,EndedWithoutSales,false,false,2019-11-28T19:17:17.000Z,2019-11-28T20:00:35.000Z,StoreInventory,true,1000,false,book_outlet,98.9,5783,19
293352673933,Quilt Along with Emilie Richards: Lovers Knot - 7 Delightful Quilts,NA,00000,Free,3.78,EndedWithoutSales,false,false,2019-11-28T19:15:52.000Z,2019-11-28T21:31:31.000Z,StoreInventory,true,2750,false,your_online_bookstore,99,440968,331
303382605106,The Wishing Spell (The Land of Stories),PayPal,00000,Flat,3.99,EndedWithoutSales,false,false,2019-11-28T19:15:24.000Z,2019-11-28T21:35:08.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
303382605088,Object Relations Theory And Self Psychology in Social Work Practice,PayPal,00000,Flat,9.99,EndedWithoutSales,false,false,2019-11-28T19:15:22.000Z,2019-11-28T19:20:10.000Z,StoreInventory,true,1000,false,bookoutlet_store,99.6,224510,19
383291307953,Vines Expository Dictionary Of Old And New Testament Words Vine W. E. Hardcov,PayPal,00000,Free,6.46,EndedWithoutSales,false,false,2019-11-28T19:12:27.000Z,2019-11-28T21:09:06.000Z,FixedPrice,true,5000,true,wonderbooks,99.8,518261,259
274118608809,The Leadership Secrets of Colin Powell Harari Oren Paperback Used - Very Good,PayPal,00000,Free,5.99,EndedWithoutSales,false,false,2019-11-28T19:12:16.000Z,2019-11-28T21:09:05.000Z,FixedPrice,true,4000,true,wonderbooks,99.8,518261,234
383291307701,The Leadership Secrets of Colin Powell Harari Oren Paperback Used - Like New,PayPal,00000,Free,149.99,EndedWithoutSales,false,false,2019-11-28T19:12:14.000Z,2019-11-28T21:09:04.000Z,FixedPrice,true,2750,true,wonderbooks,99.8,518261,228
274118606098,On Paradise Drive: How We Live Now (And Always Have) in the Future Tense David ,PayPal,00000,Free,149.99,EndedWithoutSales,false,false,2019-11-28T19:08:28.000Z,2019-11-28T21:09:14.000Z,FixedPrice,true,4000,true,wonderbooks,99.8,518261,286
383291296960,Gatekeeper: Memoirs of a CIA Polygraph Examiner Sullivan John Hardcover Used -,PayPal,00000,Free,6.29,EndedWithoutSales,false,false,2019-11-28T19:08:21.000Z,2019-11-28T21:09:14.000Z,FixedPrice,true,5000,true,wonderbooks,99.8,518261,285
352870982956,The Bible Jesus Read Yancey Philip Paperback Used - Good,PayPal,00000,Free,6.29,EndedWithoutSales,false,false,2019-11-28T19:08:18.000Z,2019-11-28T21:09:13.000Z,FixedPrice,true,5000,true,wonderbooks,99.8,518261,261
274118605871,Eleven Kinds of Loneliness Yates Richard Paperback Used - Good,PayPal,00000,Free,6.29,EndedWithoutSales,false,false,2019-11-28T19:08:02.000Z,2019-11-28T21:09:12.000Z,FixedPrice,true,5000,true,wonderbooks,99.8,518261,200
383291289703,Rick Steves Snapshot Munich Bavaria & Salzburg by Steves Rick,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T19:03:58.000Z,2019-11-28T19:25:03.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5015
312865905647,The Dangerous Alphabet by Gaiman Neil,PayPal,00000,Flat,2.89,EndedWithoutSales,false,false,2019-11-28T19:03:55.000Z,2019-11-28T19:25:03.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,4992
312865905602,The Myth of the Goddess: Evolution of an Image by Jules Cashford Anne Baring,PayPal,00000,Flat,3.99,EndedWithoutSales,false,false,2019-11-28T19:03:52.000Z,2019-11-28T19:25:02.000Z,FixedPrice,true,6000,false,stvincentcharity,99.7,30518,5016
143455644609,The Chipmunks and the Little Lost Dog by Laura Stone Excellent Soft Cover Book,PayPal,605**,FlatDomesticCalculatedInternational,6.99,EndedWithSales,false,false,2019-11-28T18:58:11.000Z,2019-11-28T19:46:45.000Z,StoreInventory,true,2750,false,gmwinans13,100,2370,810
